instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.seed,time,resets,unused.vehi,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_400_80_97_1.0_R_RC,1.0_R_RC,97,400,80,1.0,R,RC,1,48.2,0,8,2188.0,6534.0,22.0,4.0
HHCRSP_400_80_97_1.2_C_C,1.2_C_C,97,400,80,1.2,C,C,1,48.8,0,7,1236.7,3710.0,0.0,0.0
HHCRSP_400_80_36_1.0_C_C,1.0_C_C,36,400,80,1.0,C,C,1,39.9,0,3,1209.7,3618.0,8.0,3.0
HHCRSP_400_80_82_1.6_C_RC,1.6_C_RC,82,400,80,1.6,C,RC,1,44.7,0,7,1794.3,5368.0,10.0,5.0
HHCRSP_400_80_29_1.6_R_C,1.6_R_C,29,400,80,1.6,R,C,1,40.5,0,18,1527.7,4534.0,42.0,7.0
HHCRSP_400_80_66_1.6_C_C,1.6_C_C,66,400,80,1.6,C,C,1,50.4,0,3,1057.3,3172.0,0.0,0.0
HHCRSP_400_80_26_1.0_R_RC,1.0_R_RC,26,400,80,1.0,R,RC,1,43.0,0,4,1570.0,4708.0,1.0,1.0
HHCRSP_400_80_60_1.6_C_C,1.6_C_C,60,400,80,1.6,C,C,1,39.2,0,1,1051.0,3153.0,0.0,0.0
HHCRSP_400_80_48_1.0_R_C,1.0_R_C,48,400,80,1.0,R,C,1,43.9,0,9,1364.0,4084.0,6.0,2.0
HHCRSP_400_80_14_1.0_R_RC,1.0_R_RC,14,400,80,1.0,R,RC,1,50.8,0,2,1974.7,5906.0,13.0,5.0
HHCRSP_400_80_87_0.4_R_RC,0.4_R_RC,87,400,80,0.4,R,RC,1,42.0,0,3,1624.0,4859.0,11.0,2.0
HHCRSP_400_80_51_0.8_C_C,0.8_C_C,51,400,80,0.8,C,C,1,39.9,0,13,1710.3,5131.0,0.0,0.0
HHCRSP_400_80_13_1.6_R_C,1.6_R_C,13,400,80,1.6,R,C,1,46.2,0,18,1746.0,5208.0,26.0,4.0
HHCRSP_400_80_24_0.4_R_C,0.4_R_C,24,400,80,0.4,R,C,1,42.9,0,13,2322.3,6950.0,13.0,4.0
HHCRSP_400_80_81_1.6_C_C,1.6_C_C,81,400,80,1.6,C,C,1,46.4,0,14,1076.0,3225.0,2.0,1.0
HHCRSP_400_80_36_1.2_R_C,1.2_R_C,36,400,80,1.2,R,C,1,39.6,0,12,1248.7,3736.0,8.0,2.0
HHCRSP_400_80_88_0.4_R_RC,0.4_R_RC,88,400,80,0.4,R,RC,1,46.8,0,4,1922.0,5749.0,14.0,3.0
HHCRSP_400_80_92_1.6_R_C,1.6_R_C,92,400,80,1.6,R,C,1,40.0,0,18,2180.7,6485.0,48.0,9.0
HHCRSP_400_80_94_1.0_R_RC,1.0_R_RC,94,400,80,1.0,R,RC,1,46.1,0,13,2603.3,7793.0,13.0,4.0
HHCRSP_400_80_5_0.8_R_C,0.8_R_C,5,400,80,0.8,R,C,1,37.7,0,9,1848.7,5532.0,10.0,4.0
HHCRSP_400_80_17_1.0_C_R,1.0_C_R,17,400,80,1.0,C,R,1,45.9,0,6,1972.0,5905.0,8.0,3.0
HHCRSP_400_80_58_1.6_R_RC,1.6_R_RC,58,400,80,1.6,R,RC,1,45.1,0,3,1582.7,4744.0,3.0,1.0
HHCRSP_400_80_83_0.8_R_RC,0.8_R_RC,83,400,80,0.8,R,RC,1,48.9,0,12,1891.0,5634.0,32.0,7.0
HHCRSP_400_80_67_1.6_C_C,1.6_C_C,67,400,80,1.6,C,C,1,48.3,0,9,897.0,2691.0,0.0,0.0
HHCRSP_400_80_8_1.6_R_C,1.6_R_C,8,400,80,1.6,R,C,1,44.1,0,4,1285.3,3854.0,1.0,1.0
HHCRSP_400_80_22_0.4_R_C,0.4_R_C,22,400,80,0.4,R,C,1,46.4,0,6,2048.0,6102.0,34.0,8.0
HHCRSP_400_80_32_1.0_R_RC,1.0_R_RC,32,400,80,1.0,R,RC,1,43.9,0,6,1867.3,5593.0,7.0,2.0
HHCRSP_400_80_95_0.8_R_RC,0.8_R_RC,95,400,80,0.8,R,RC,1,45.0,0,2,1761.0,5260.0,18.0,5.0
HHCRSP_400_80_65_1.0_R_RC,1.0_R_RC,65,400,80,1.0,R,RC,1,43.5,0,1,1689.7,5069.0,0.0,0.0
HHCRSP_400_80_20_1.0_C_RC,1.0_C_RC,20,400,80,1.0,C,RC,1,39.0,0,11,1770.0,5274.0,29.0,7.0
HHCRSP_400_80_83_1.0_R_R,1.0_R_R,83,400,80,1.0,R,R,1,50.4,0,0,1649.3,4929.0,15.0,4.0
HHCRSP_400_80_6_0.8_C_C,0.8_C_C,6,400,80,0.8,C,C,1,47.8,0,4,1120.7,3362.0,0.0,0.0
HHCRSP_400_80_46_1.2_R_RC,1.2_R_RC,46,400,80,1.2,R,RC,1,38.3,0,0,1524.7,4558.0,13.0,3.0
HHCRSP_400_80_79_0.4_R_C,0.4_R_C,79,400,80,0.4,R,C,1,45.8,0,16,2070.0,6184.0,17.0,9.0
HHCRSP_400_80_69_1.2_C_RC,1.2_C_RC,69,400,80,1.2,C,RC,1,46.3,0,8,1932.0,5779.0,12.0,5.0
HHCRSP_400_80_80_0.8_R_RC,0.8_R_RC,80,400,80,0.8,R,RC,1,45.5,0,9,2807.7,8395.0,20.0,8.0
HHCRSP_400_80_30_0.8_C_RC,0.8_C_RC,30,400,80,0.8,C,RC,1,40.4,0,6,2078.3,6212.0,18.0,5.0
HHCRSP_400_80_17_1.0_R_C,1.0_R_C,17,400,80,1.0,R,C,1,47.3,0,2,1300.7,3890.0,9.0,3.0
HHCRSP_400_80_8_1.0_C_RC,1.0_C_RC,8,400,80,1.0,C,RC,1,47.0,0,4,1936.3,5806.0,2.0,1.0
HHCRSP_400_80_42_1.0_C_RC,1.0_C_RC,42,400,80,1.0,C,RC,1,50.0,0,11,1823.3,5457.0,11.0,2.0
HHCRSP_400_80_89_1.0_C_R,1.0_C_R,89,400,80,1.0,C,R,1,43.4,0,5,1878.3,5635.0,0.0,0.0
HHCRSP_400_80_36_1.0_C_RC,1.0_C_RC,36,400,80,1.0,C,RC,1,39.4,0,1,1970.0,5906.0,3.0,1.0
HHCRSP_400_80_66_1.2_R_C,1.2_R_C,66,400,80,1.2,R,C,1,49.8,0,14,1526.7,4571.0,8.0,1.0
HHCRSP_400_80_52_1.2_R_RC,1.2_R_RC,52,400,80,1.2,R,RC,1,45.1,0,5,1779.0,5279.0,30.0,8.0
HHCRSP_400_80_37_1.2_R_C,1.2_R_C,37,400,80,1.2,R,C,1,39.2,0,4,1230.0,3671.0,14.0,5.0
HHCRSP_400_80_31_1.0_C_C,1.0_C_C,31,400,80,1.0,C,C,1,45.3,0,7,1334.0,3986.0,13.0,3.0
HHCRSP_400_80_10_0.4_C_C,0.4_C_C,10,400,80,0.4,C,C,1,42.5,0,4,1689.7,5045.0,16.0,8.0
HHCRSP_400_80_86_0.8_R_RC,0.8_R_RC,86,400,80,0.8,R,RC,1,46.2,0,1,1498.0,4494.0,0.0,0.0
HHCRSP_400_80_88_1.2_C_C,1.2_C_C,88,400,80,1.2,C,C,1,45.5,0,14,1600.0,4781.0,16.0,3.0
HHCRSP_400_80_21_1.0_R_C,1.0_R_C,21,400,80,1.0,R,C,1,48.7,1,0,1834.3,5492.0,8.0,3.0
HHCRSP_400_80_43_1.2_R_RC,1.2_R_RC,43,400,80,1.2,R,RC,1,47.5,0,12,1858.0,5565.0,6.0,3.0
HHCRSP_400_80_72_0.4_C_C,0.4_C_C,72,400,80,0.4,C,C,1,42.5,0,5,1633.7,4881.0,16.0,4.0
HHCRSP_400_80_100_1.0_C_RC,1.0_C_RC,100,400,80,1.0,C,RC,1,39.6,0,5,1818.7,5417.0,32.0,7.0
HHCRSP_400_80_48_0.4_C_RC,0.4_C_RC,48,400,80,0.4,C,RC,1,43.9,0,3,2015.7,6041.0,4.0,2.0
HHCRSP_400_80_92_0.4_R_RC,0.4_R_RC,92,400,80,0.4,R,RC,1,41.4,0,3,1800.0,5398.0,1.0,1.0
HHCRSP_400_80_73_1.2_C_RC,1.2_C_RC,73,400,80,1.2,C,RC,1,43.4,0,2,2116.0,6334.0,12.0,2.0
HHCRSP_400_80_34_1.2_R_C,1.2_R_C,34,400,80,1.2,R,C,1,42.4,1,10,1944.7,5791.0,34.0,9.0
HHCRSP_400_80_84_1.2_C_C,1.2_C_C,84,400,80,1.2,C,C,1,46.0,0,4,1209.7,3618.0,7.0,4.0
HHCRSP_400_80_64_1.2_R_RC,1.2_R_RC,64,400,80,1.2,R,RC,1,44.3,0,5,1974.7,5908.0,12.0,4.0
HHCRSP_400_80_39_0.8_C_RC,0.8_C_RC,39,400,80,0.8,C,RC,1,39.2,1,0,1858.3,5545.0,26.0,4.0
HHCRSP_400_80_44_1.0_R_R,1.0_R_R,44,400,80,1.0,R,R,1,45.9,0,0,1751.7,5232.0,19.0,4.0
HHCRSP_400_80_9_0.4_C_C,0.4_C_C,9,400,80,0.4,C,C,1,44.5,0,3,1585.7,4747.0,7.0,3.0
HHCRSP_400_80_68_0.8_C_RC,0.8_C_RC,68,400,80,0.8,C,RC,1,53.0,0,4,1809.0,5411.0,14.0,2.0
HHCRSP_400_80_55_0.4_C_RC,0.4_C_RC,55,400,80,0.4,C,RC,1,45.5,0,4,1863.7,5574.0,13.0,4.0
HHCRSP_400_80_44_1.6_R_RC,1.6_R_RC,44,400,80,1.6,R,RC,1,45.2,0,5,1882.3,5613.0,27.0,7.0
HHCRSP_400_80_27_1.6_C_C,1.6_C_C,27,400,80,1.6,C,C,1,42.9,0,7,1097.0,3291.0,0.0,0.0
HHCRSP_400_80_76_0.4_C_RC,0.4_C_RC,76,400,80,0.4,C,RC,1,45.2,0,7,1977.7,5904.0,22.0,7.0
HHCRSP_400_80_80_1.6_R_C,1.6_R_C,80,400,80,1.6,R,C,1,44.4,0,0,1344.0,4013.0,14.0,4.0
HHCRSP_400_80_36_0.4_R_C,0.4_R_C,36,400,80,0.4,R,C,1,39.4,0,15,3052.7,9027.0,119.0,12.0
HHCRSP_400_80_68_1.2_R_C,1.2_R_C,68,400,80,1.2,R,C,1,53.7,0,5,1341.7,4023.0,1.0,1.0
HHCRSP_400_80_55_1.2_C_RC,1.2_C_RC,55,400,80,1.2,C,RC,1,46.0,0,12,1758.0,5254.0,16.0,4.0
HHCRSP_400_80_6_1.2_R_RC,1.2_R_RC,6,400,80,1.2,R,RC,1,48.2,0,8,2008.3,6003.0,13.0,9.0
HHCRSP_400_80_97_1.6_R_RC,1.6_R_RC,97,400,80,1.6,R,RC,1,46.9,0,9,2078.3,6204.0,24.0,7.0
HHCRSP_400_80_94_1.6_R_C,1.6_R_C,94,400,80,1.6,R,C,1,46.9,0,6,1223.3,3659.0,8.0,3.0
HHCRSP_400_80_35_1.6_R_C,1.6_R_C,35,400,80,1.6,R,C,1,33.4,0,19,1725.3,5151.0,19.0,6.0
HHCRSP_400_80_47_0.4_R_RC,0.4_R_RC,47,400,80,0.4,R,RC,1,44.1,0,1,1728.3,5179.0,5.0,1.0
HHCRSP_400_80_15_1.6_R_C,1.6_R_C,15,400,80,1.6,R,C,1,39.7,0,12,1326.0,3978.0,0.0,0.0
HHCRSP_400_80_71_1.0_C_RC,1.0_C_RC,71,400,80,1.0,C,RC,1,38.9,0,7,1906.7,5707.0,10.0,3.0
HHCRSP_400_80_96_0.8_R_RC,0.8_R_RC,96,400,80,0.8,R,RC,1,45.3,0,3,1461.0,4375.0,6.0,2.0
HHCRSP_400_80_27_1.0_C_RC,1.0_C_RC,27,400,80,1.0,C,RC,1,42.0,0,7,2017.0,6044.0,5.0,2.0
HHCRSP_400_80_96_0.8_R_C,0.8_R_C,96,400,80,0.8,R,C,1,44.8,0,4,1317.7,3934.0,12.0,5.0
HHCRSP_400_80_67_0.8_R_C,0.8_R_C,67,400,80,0.8,R,C,1,47.1,0,21,1919.0,5747.0,8.0,2.0
HHCRSP_400_80_36_1.0_R_R,1.0_R_R,36,400,80,1.0,R,R,1,39.6,0,4,1985.0,5944.0,6.0,5.0
HHCRSP_400_80_33_0.8_C_RC,0.8_C_RC,33,400,80,0.8,C,RC,1,45.4,0,10,1807.3,5407.0,12.0,3.0
HHCRSP_400_80_74_1.6_R_C,1.6_R_C,74,400,80,1.6,R,C,1,40.9,0,22,1802.7,5362.0,36.0,10.0
HHCRSP_400_80_53_0.4_R_RC,0.4_R_RC,53,400,80,0.4,R,RC,1,45.5,0,1,1651.0,4943.0,7.0,3.0
HHCRSP_400_80_20_0.4_C_C,0.4_C_C,20,400,80,0.4,C,C,1,38.6,0,11,1832.7,5479.0,14.0,5.0
HHCRSP_400_80_62_1.0_C_C,1.0_C_C,62,400,80,1.0,C,C,1,41.6,0,9,1592.3,4765.0,9.0,3.0
HHCRSP_400_80_45_1.2_R_RC,1.2_R_RC,45,400,80,1.2,R,RC,1,41.1,0,3,1849.7,5512.0,22.0,11.0
HHCRSP_400_80_38_0.4_R_C,0.4_R_C,38,400,80,0.4,R,C,1,47.7,1,7,2138.0,6350.0,51.0,13.0
HHCRSP_400_80_88_1.6_C_C,1.6_C_C,88,400,80,1.6,C,C,1,45.8,0,15,1486.0,4451.0,6.0,1.0
HHCRSP_400_80_94_1.0_R_R,1.0_R_R,94,400,80,1.0,R,R,1,46.1,0,2,1733.3,5197.0,2.0,1.0
HHCRSP_400_80_76_1.2_R_RC,1.2_R_RC,76,400,80,1.2,R,RC,1,46.4,0,1,1679.7,5028.0,8.0,3.0
HHCRSP_400_80_69_1.2_R_C,1.2_R_C,69,400,80,1.2,R,C,1,45.4,0,20,1879.0,5607.0,18.0,12.0
HHCRSP_400_80_34_0.4_R_C,0.4_R_C,34,400,80,0.4,R,C,1,42.5,0,7,1622.7,4847.0,15.0,6.0
HHCRSP_400_80_35_0.4_R_C,0.4_R_C,35,400,80,0.4,R,C,1,33.6,0,9,1850.7,5545.0,5.0,2.0
HHCRSP_400_80_17_0.4_R_C,0.4_R_C,17,400,80,0.4,R,C,1,46.3,0,2,1701.0,5103.0,0.0,0.0
HHCRSP_400_80_26_1.6_R_C,1.6_R_C,26,400,80,1.6,R,C,1,41.2,0,6,1665.7,4969.0,21.0,7.0
HHCRSP_400_80_55_1.0_C_C,1.0_C_C,55,400,80,1.0,C,C,1,46.3,0,14,1451.7,4336.0,15.0,4.0
HHCRSP_400_80_71_1.6_R_C,1.6_R_C,71,400,80,1.6,R,C,1,39.6,0,5,1131.7,3393.0,1.0,1.0
HHCRSP_400_80_25_0.4_R_RC,0.4_R_RC,25,400,80,0.4,R,RC,1,37.5,0,0,1597.3,4784.0,5.0,3.0
HHCRSP_400_80_8_1.2_C_C,1.2_C_C,8,400,80,1.2,C,C,1,45.8,0,11,1467.7,4403.0,0.0,0.0
HHCRSP_400_80_73_1.6_R_RC,1.6_R_RC,73,400,80,1.6,R,RC,1,42.6,0,0,1485.7,4449.0,4.0,4.0
HHCRSP_400_80_87_1.0_C_R,1.0_C_R,87,400,80,1.0,C,R,1,42.1,0,8,1857.0,5569.0,1.0,1.0
HHCRSP_400_80_49_1.2_R_RC,1.2_R_RC,49,400,80,1.2,R,RC,1,45.6,0,0,1572.7,4709.0,7.0,2.0
HHCRSP_400_80_49_0.4_C_C,0.4_C_C,49,400,80,0.4,C,C,1,45.8,0,2,1919.3,5741.0,13.0,4.0
HHCRSP_400_80_37_1.0_R_RC,1.0_R_RC,37,400,80,1.0,R,RC,1,38.4,0,1,1647.7,4922.0,16.0,5.0
HHCRSP_400_80_8_0.4_R_C,0.4_R_C,8,400,80,0.4,R,C,1,45.7,0,6,2490.7,7414.0,44.0,14.0
HHCRSP_400_80_35_0.8_C_RC,0.8_C_RC,35,400,80,0.8,C,RC,1,32.8,0,10,1914.3,5726.0,13.0,4.0
HHCRSP_400_80_39_1.0_R_C,1.0_R_C,39,400,80,1.0,R,C,1,41.0,0,12,1524.3,4568.0,3.0,2.0
HHCRSP_400_80_19_1.0_C_C,1.0_C_C,19,400,80,1.0,C,C,1,43.8,0,1,1096.0,3286.0,1.0,1.0
HHCRSP_400_80_93_0.4_C_RC,0.4_C_RC,93,400,80,0.4,C,RC,1,41.6,0,5,1970.7,5897.0,10.0,5.0
HHCRSP_400_80_70_1.0_C_R,1.0_C_R,70,400,80,1.0,C,R,1,46.1,0,5,2021.7,6032.0,25.0,8.0
HHCRSP_400_80_45_1.0_C_RC,1.0_C_RC,45,400,80,1.0,C,RC,1,40.9,0,8,1972.0,5916.0,0.0,0.0
HHCRSP_400_80_66_0.4_R_C,0.4_R_C,66,400,80,0.4,R,C,1,48.7,0,10,1689.7,5057.0,9.0,3.0
HHCRSP_400_80_33_0.4_C_RC,0.4_C_RC,33,400,80,0.4,C,RC,1,44.8,0,12,1950.3,5848.0,2.0,1.0
HHCRSP_400_80_14_1.0_R_C,1.0_R_C,14,400,80,1.0,R,C,1,50.6,0,15,1448.7,4314.0,28.0,4.0
HHCRSP_400_80_1_0.8_C_C,0.8_C_C,1,400,80,0.8,C,C,1,50.2,0,18,1771.0,5285.0,21.0,7.0
HHCRSP_400_80_16_1.0_R_C,1.0_R_C,16,400,80,1.0,R,C,1,44.7,0,4,1297.0,3882.0,6.0,3.0
HHCRSP_400_80_50_1.0_R_RC,1.0_R_RC,50,400,80,1.0,R,RC,1,46.1,0,1,1647.3,4936.0,5.0,1.0
HHCRSP_400_80_67_0.8_C_C,0.8_C_C,67,400,80,0.8,C,C,1,49.2,0,13,1267.3,3800.0,1.0,1.0
HHCRSP_400_80_86_0.4_C_C,0.4_C_C,86,400,80,0.4,C,C,1,44.8,0,4,1409.0,4218.0,7.0,2.0
HHCRSP_400_80_57_0.8_R_RC,0.8_R_RC,57,400,80,0.8,R,RC,1,47.2,0,0,1470.0,4403.0,4.0,3.0
HHCRSP_400_80_27_1.2_C_RC,1.2_C_RC,27,400,80,1.2,C,RC,1,42.4,0,10,1910.7,5722.0,8.0,2.0
HHCRSP_400_80_28_1.2_R_C,1.2_R_C,28,400,80,1.2,R,C,1,42.1,0,12,2692.3,7965.0,93.0,19.0
HHCRSP_400_80_34_1.6_R_C,1.6_R_C,34,400,80,1.6,R,C,1,43.0,0,21,1800.7,5373.0,22.0,7.0
HHCRSP_400_80_100_0.4_C_C,0.4_C_C,100,400,80,0.4,C,C,1,39.7,0,6,1942.0,5799.0,22.0,5.0
HHCRSP_400_80_46_1.0_R_R,1.0_R_R,46,400,80,1.0,R,R,1,37.9,0,8,2136.3,6370.0,33.0,6.0
HHCRSP_400_80_58_1.2_C_RC,1.2_C_RC,58,400,80,1.2,C,RC,1,45.1,0,9,1868.3,5588.0,13.0,4.0
HHCRSP_400_80_54_0.8_R_C,0.8_R_C,54,400,80,0.8,R,C,1,47.8,0,5,1769.0,5288.0,15.0,4.0
HHCRSP_400_80_85_1.0_R_RC,1.0_R_RC,85,400,80,1.0,R,RC,1,38.6,0,2,1844.3,5511.0,16.0,6.0
HHCRSP_400_80_12_0.8_R_RC,0.8_R_RC,12,400,80,0.8,R,RC,1,49.4,0,5,2002.3,5995.0,8.0,4.0
HHCRSP_400_80_75_1.0_R_RC,1.0_R_RC,75,400,80,1.0,R,RC,1,41.4,1,0,1779.3,5326.0,9.0,3.0
HHCRSP_400_80_84_1.0_C_C,1.0_C_C,84,400,80,1.0,C,C,1,46.9,0,0,1253.7,3756.0,3.0,2.0
HHCRSP_400_80_42_0.4_C_C,0.4_C_C,42,400,80,0.4,C,C,1,48.2,0,12,1984.0,5929.0,18.0,5.0
HHCRSP_400_80_42_1.6_C_C,1.6_C_C,42,400,80,1.6,C,C,1,47.7,0,16,1382.3,4147.0,0.0,0.0
HHCRSP_400_80_37_0.8_R_C,0.8_R_C,37,400,80,0.8,R,C,1,38.5,0,7,1690.0,5054.0,12.0,4.0
HHCRSP_400_80_85_0.8_C_C,0.8_C_C,85,400,80,0.8,C,C,1,37.6,0,13,1767.3,5248.0,45.0,9.0
HHCRSP_400_80_80_1.2_R_C,1.2_R_C,80,400,80,1.2,R,C,1,45.7,0,4,1616.0,4813.0,18.0,5.0
HHCRSP_400_80_79_0.8_C_C,0.8_C_C,79,400,80,0.8,C,C,1,44.9,0,8,1488.3,4451.0,10.0,4.0
HHCRSP_400_80_68_0.4_R_RC,0.4_R_RC,68,400,80,0.4,R,RC,1,52.3,0,4,1767.7,5287.0,12.0,4.0
HHCRSP_400_80_91_1.2_C_RC,1.2_C_RC,91,400,80,1.2,C,RC,1,44.7,0,10,1951.0,5848.0,4.0,1.0
HHCRSP_400_80_18_0.4_R_C,0.4_R_C,18,400,80,0.4,R,C,1,44.1,0,15,2052.3,6147.0,6.0,4.0
HHCRSP_400_80_83_0.4_C_C,0.4_C_C,83,400,80,0.4,C,C,1,49.1,0,3,1434.7,4300.0,3.0,1.0
HHCRSP_400_80_84_0.4_R_C,0.4_R_C,84,400,80,0.4,R,C,1,46.6,0,0,1474.7,4422.0,1.0,1.0
HHCRSP_400_80_81_0.4_R_C,0.4_R_C,81,400,80,0.4,R,C,1,47.2,1,0,1364.7,4078.0,8.0,8.0
HHCRSP_400_80_40_0.4_C_C,0.4_C_C,40,400,80,0.4,C,C,1,45.6,0,8,1389.0,4167.0,0.0,0.0
