instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.iters,time,memory.mb,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_75_15_46_1.2_R_C,1.2_R_C,46,75,15,1.2,R,C,390,0.175,83.373,106.675,320.024,0,0
HHCRSP_75_15_93_0.8_R_RC,0.8_R_RC,93,75,15,0.8,R,RC,1,0.171,83.3154,143,429,0,0
HHCRSP_75_15_24_1.0_R_C,1.0_R_C,24,75,15,1.0,R,C,357,0.15,81.0498,105.336,316.009,0,0
HHCRSP_75_15_99_1.0_C_C,1.0_C_C,99,75,15,1.0,C,C,1,0.184,84.0215,135,405,0,0
HHCRSP_75_15_69_1.0_R_RC,1.0_R_RC,69,75,15,1.0,R,RC,313,0.185,85.0068,158.688,476.063,0,0
HHCRSP_75_15_47_1.6_R_RC,1.6_R_RC,47,75,15,1.6,R,RC,333,0.137,80.6025,128.366,385.099,0,0
HHCRSP_75_15_33_1.2_C_RC,1.2_C_RC,33,75,15,1.2,C,RC,340,0.209,85.3799,159.333,478,0,0
HHCRSP_75_15_40_1.6_R_C,1.6_R_C,40,75,15,1.6,R,C,1,0.226,88.0146,117,351,0,0
HHCRSP_75_15_78_0.8_C_RC,0.8_C_RC,78,75,15,0.8,C,RC,1,0.185,83.998,139.336,418.007,0,0
HHCRSP_75_15_62_1.2_C_RC,1.2_C_RC,62,75,15,1.2,C,RC,1,0.217,86.3564,159.667,479,0,0
HHCRSP_75_15_91_0.4_R_RC,0.4_R_RC,91,75,15,0.4,R,RC,377,0.187,83.5898,186.335,559.006,0,0
HHCRSP_75_15_47_1.2_R_C,1.2_R_C,47,75,15,1.2,R,C,370,0.138,80.8555,104.338,313.013,0,0
HHCRSP_75_15_11_1.2_R_C,1.2_R_C,11,75,15,1.2,R,C,1,0.172,83.6367,118.333,355,0,0
HHCRSP_75_15_88_1.0_R_RC,1.0_R_RC,88,75,15,1.0,R,RC,399,0.21,85.7148,173.333,520,0,0
HHCRSP_75_15_51_1.6_C_C,1.6_C_C,51,75,15,1.6,C,C,1,0.193,84.2217,112.333,337,0,0
HHCRSP_75_15_49_1.0_C_RC,1.0_C_RC,49,75,15,1.0,C,RC,1,0.194,84.7363,155,465,0,0
HHCRSP_75_15_65_0.4_R_C,0.4_R_C,65,75,15,0.4,R,C,350,0.207,85.4434,150.667,452,0,0
HHCRSP_75_15_43_1.6_C_C,1.6_C_C,43,75,15,1.6,C,C,357,0.16,81.5498,108,324,0,0
HHCRSP_75_15_63_0.4_R_RC,0.4_R_RC,63,75,15,0.4,R,RC,1,0.204,84.666,171,513,0,0
HHCRSP_75_15_53_1.2_C_C,1.2_C_C,53,75,15,1.2,C,C,1,0.179,84.0586,103.667,311,0,0
HHCRSP_75_15_47_1.0_C_C,1.0_C_C,47,75,15,1.0,C,C,352,0.145,80.9941,129.674,389.021,0,0
HHCRSP_75_15_8_1.6_C_C,1.6_C_C,8,75,15,1.6,C,C,328,0.141,79.9688,87.3441,262.032,0,0
HHCRSP_75_15_95_1.0_C_RC,1.0_C_RC,95,75,15,1.0,C,RC,303,0.14,80.3086,147.369,442.107,0,0
HHCRSP_75_15_53_1.2_R_C,1.2_R_C,53,75,15,1.2,R,C,1,0.189,84.0859,99.3333,298,0,0
HHCRSP_75_15_89_0.4_R_RC,0.4_R_RC,89,75,15,0.4,R,RC,1,0.226,87.4805,171.667,515,0,0
HHCRSP_75_15_85_1.0_R_R,1.0_R_R,85,75,15,1.0,R,R,375,0.219,87.1904,188.667,566,0,0
HHCRSP_75_15_70_1.0_R_R,1.0_R_R,70,75,15,1.0,R,R,1,0.217,86.001,182.667,548,0,0
HHCRSP_75_15_70_0.4_R_C,0.4_R_C,70,75,15,0.4,R,C,316,0.199,84.8496,165.667,497,0,0
HHCRSP_75_15_60_1.6_C_C,1.6_C_C,60,75,15,1.6,C,C,332,0.186,83.5264,105.002,315.005,0,0
HHCRSP_75_15_52_1.6_R_RC,1.6_R_RC,52,75,15,1.6,R,RC,400,0.244,87.8154,161.335,484.006,0,0
HHCRSP_75_15_45_1.6_C_RC,1.6_C_RC,45,75,15,1.6,C,RC,1,0.208,85.0586,151.333,454,0,0
HHCRSP_75_15_94_1.2_R_C,1.2_R_C,94,75,15,1.2,R,C,347,0.171,83.0488,108.003,324.009,0,0
HHCRSP_75_15_75_0.8_C_C,0.8_C_C,75,75,15,0.8,C,C,376,0.13,79.5811,144.345,433.034,0,0
HHCRSP_75_15_25_1.0_C_R,1.0_C_R,25,75,15,1.0,C,R,388,0.217,85.3584,157.668,473.003,0,0
HHCRSP_75_15_98_1.6_C_RC,1.6_C_RC,98,75,15,1.6,C,RC,346,0.158,81.7383,156.687,470.061,0,0
HHCRSP_75_15_21_1.2_R_RC,1.2_R_RC,21,75,15,1.2,R,RC,1,0.241,87,159.333,478,0,0
HHCRSP_75_15_56_1.6_R_C,1.6_R_C,56,75,15,1.6,R,C,320,0.179,83.7217,79.3342,238.003,0,0
HHCRSP_75_15_15_0.8_R_RC,0.8_R_RC,15,75,15,0.8,R,RC,1,0.264,89.2637,186.333,559,0,0
HHCRSP_75_15_24_1.2_R_C,1.2_R_C,24,75,15,1.2,R,C,342,0.162,81.8232,101.67,305.01,0,0
HHCRSP_75_15_2_0.8_R_RC,0.8_R_RC,2,75,15,0.8,R,RC,361,0.215,85.9023,164.004,492.011,0,0
HHCRSP_75_15_65_1.6_R_C,1.6_R_C,65,75,15,1.6,R,C,344,0.21,84.9248,96,288,0,0
HHCRSP_75_15_52_1.0_C_RC,1.0_C_RC,52,75,15,1.0,C,RC,400,0.233,86.6436,183.012,549.036,0,0
HHCRSP_75_15_40_1.0_C_RC,1.0_C_RC,40,75,15,1.0,C,RC,1,0.228,86.8193,173.333,520,0,0
HHCRSP_75_15_67_1.2_C_C,1.2_C_C,67,75,15,1.2,C,C,1,0.195,84.7471,103.667,311,0,0
HHCRSP_75_15_40_1.2_C_RC,1.2_C_RC,40,75,15,1.2,C,RC,1,0.231,87.0713,159,477,0,0
HHCRSP_75_15_64_0.8_R_C,0.8_R_C,64,75,15,0.8,R,C,323,0.197,84.9658,107.336,322.008,0,0
HHCRSP_75_15_87_1.0_R_RC,1.0_R_RC,87,75,15,1.0,R,RC,1,0.156,81.4775,147.333,442,0,0
HHCRSP_75_15_44_1.2_R_C,1.2_R_C,44,75,15,1.2,R,C,1,0.198,85.8545,107,321,0,0
HHCRSP_75_15_51_1.6_C_RC,1.6_C_RC,51,75,15,1.6,C,RC,383,0.219,85.9941,141.667,425,0,0
HHCRSP_75_15_9_1.0_C_C,1.0_C_C,9,75,15,1.0,C,C,357,0.178,83.9043,119.675,359.026,0,0
HHCRSP_75_15_48_0.8_C_C,0.8_C_C,48,75,15,0.8,C,C,321,0.179,83.8818,110.676,332.027,0,0
HHCRSP_75_15_9_1.6_R_C,1.6_R_C,9,75,15,1.6,R,C,363,0.168,84.3311,88.3401,265.02,0,0
HHCRSP_75_15_79_1.0_C_R,1.0_C_R,79,75,15,1.0,C,R,365,0.201,84.6982,181,543,0,0
HHCRSP_75_15_45_0.8_C_C,0.8_C_C,45,75,15,0.8,C,C,1,0.219,85.7705,112.667,338,0,0
HHCRSP_75_15_31_0.4_C_RC,0.4_C_RC,31,75,15,0.4,C,RC,1,0.193,84.8164,169.333,508,0,0
HHCRSP_75_15_66_0.8_R_C,0.8_R_C,66,75,15,0.8,R,C,1,0.234,87.9307,143,429,0,0
HHCRSP_75_15_21_1.0_R_C,1.0_R_C,21,75,15,1.0,R,C,1,0.234,86.6143,96.3333,289,0,0
HHCRSP_75_15_78_1.6_R_C,1.6_R_C,78,75,15,1.6,R,C,368,0.18,83.4805,86.0027,258.008,0,0
HHCRSP_75_15_75_0.4_C_C,0.4_C_C,75,75,15,0.4,C,C,343,0.129,79.5879,153.68,461.04,0,0
HHCRSP_75_15_90_1.2_R_C,1.2_R_C,90,75,15,1.2,R,C,310,0.141,80.5811,131.344,394.031,0,0
HHCRSP_75_15_77_1.6_R_RC,1.6_R_RC,77,75,15,1.6,R,RC,1,0.243,87.8232,165.334,496.002,0,0
HHCRSP_75_15_34_1.6_C_C,1.6_C_C,34,75,15,1.6,C,C,1,0.184,83.4648,97,291,0,0
HHCRSP_75_15_96_1.0_C_R,1.0_C_R,96,75,15,1.0,C,R,1,0.231,86.1631,171.667,515,0,0
HHCRSP_75_15_83_1.2_R_RC,1.2_R_RC,83,75,15,1.2,R,RC,1,0.264,88.7295,148.667,446,0,0
HHCRSP_75_15_95_1.2_C_RC,1.2_C_RC,95,75,15,1.2,C,RC,311,0.16,81.5195,139.343,418.028,0,0
HHCRSP_75_15_37_1.2_C_C,1.2_C_C,37,75,15,1.2,C,C,365,0.171,83.6006,113.343,340.028,0,0
HHCRSP_75_15_10_0.4_R_C,0.4_R_C,10,75,15,0.4,R,C,1,0.16,82.0508,144,432,0,0
HHCRSP_75_15_90_1.0_C_C,1.0_C_C,90,75,15,1.0,C,C,338,0.155,81.5566,142.347,427.041,0,0
HHCRSP_75_15_68_1.0_C_C,1.0_C_C,68,75,15,1.0,C,C,1,0.266,89.6885,90.3333,271,0,0
HHCRSP_75_15_50_1.2_C_RC,1.2_C_RC,50,75,15,1.2,C,RC,1,0.263,89.168,156.667,470,0,0
HHCRSP_75_15_82_1.6_R_C,1.6_R_C,82,75,15,1.6,R,C,378,0.161,81.8789,89.6717,269.015,0,0
HHCRSP_75_15_7_0.4_R_RC,0.4_R_RC,7,75,15,0.4,R,RC,338,0.159,81.5703,163,489,0,0
HHCRSP_75_15_99_0.8_C_RC,0.8_C_RC,99,75,15,0.8,C,RC,1,0.187,84.7285,158.333,475,0,0
HHCRSP_75_15_98_0.4_R_RC,0.4_R_RC,98,75,15,0.4,R,RC,321,0.154,82.4189,164.363,493.088,0,0
HHCRSP_75_15_39_1.6_R_C,1.6_R_C,39,75,15,1.6,R,C,363,0.251,90.3965,105.333,316,0,0
HHCRSP_75_15_68_0.8_C_RC,0.8_C_RC,68,75,15,0.8,C,RC,352,0.261,88.8057,160,480,0,0
HHCRSP_75_15_71_1.2_R_RC,1.2_R_RC,71,75,15,1.2,R,RC,1,0.201,84.5137,147,441,0,0
HHCRSP_75_15_72_0.8_R_C,0.8_R_C,72,75,15,0.8,R,C,382,0.208,85.1826,134.006,402.018,0,0
HHCRSP_75_15_27_1.6_R_RC,1.6_R_RC,27,75,15,1.6,R,RC,383,0.143,80.9482,146.333,439,0,0
HHCRSP_75_15_74_0.8_R_C,0.8_R_C,74,75,15,0.8,R,C,1,0.187,84.293,121.333,364,0,0
HHCRSP_75_15_90_0.4_C_C,0.4_C_C,90,75,15,0.4,C,C,320,0.168,81.5322,149.022,447.066,0,0
HHCRSP_75_15_41_1.2_R_RC,1.2_R_RC,41,75,15,1.2,R,RC,342,0.173,83.6211,149.335,448.005,0,0
HHCRSP_75_15_67_1.6_R_C,1.6_R_C,67,75,15,1.6,R,C,1,0.207,84.2422,97.6667,293,0,0
HHCRSP_75_15_67_1.2_R_RC,1.2_R_RC,67,75,15,1.2,R,RC,1,0.189,83.6221,158,474,0,0
HHCRSP_75_15_67_1.0_R_C,1.0_R_C,67,75,15,1.0,R,C,1,0.17,82.6836,117.333,352,0,0
HHCRSP_75_15_9_0.8_C_C,0.8_C_C,9,75,15,0.8,C,C,364,0.218,85.5449,132.345,397.035,0,0
HHCRSP_75_15_53_0.8_R_RC,0.8_R_RC,53,75,15,0.8,R,RC,341,0.174,83.4883,173.667,521,0,0
HHCRSP_75_15_58_1.0_R_C,1.0_R_C,58,75,15,1.0,R,C,1,0.178,83.582,116,348,0,0
HHCRSP_75_15_97_1.0_C_C,1.0_C_C,97,75,15,1.0,C,C,382,0.165,79.7646,116.673,350.019,0,0
HHCRSP_75_15_3_0.4_C_RC,0.4_C_RC,3,75,15,0.4,C,RC,1,0.195,84.7178,165.333,496,0,0
HHCRSP_75_15_23_1.6_R_C,1.6_R_C,23,75,15,1.6,R,C,374,0.187,83.0742,100.667,302,0,0
HHCRSP_75_15_10_1.0_R_R,1.0_R_R,10,75,15,1.0,R,R,1,0.122,80.2266,181.333,544,0,0
HHCRSP_75_15_21_1.6_C_RC,1.6_C_RC,21,75,15,1.6,C,RC,1,0.225,86.3281,149,447,0,0
HHCRSP_75_15_4_0.8_C_C,0.8_C_C,4,75,15,0.8,C,C,1,0.319,90.959,122.667,368,0,0
HHCRSP_75_15_63_0.8_C_RC,0.8_C_RC,63,75,15,0.8,C,RC,1,0.179,84.2734,166,498,0,0
HHCRSP_75_15_31_0.4_R_C,0.4_R_C,31,75,15,0.4,R,C,350,0.203,84.5908,135,405,0,0
HHCRSP_75_15_37_1.6_R_RC,1.6_R_RC,37,75,15,1.6,R,RC,365,0.179,83.2588,147.346,442.039,0,0
HHCRSP_75_15_47_1.6_R_C,1.6_R_C,47,75,15,1.6,R,C,338,0.148,80.8252,87.6958,263.087,0,0
HHCRSP_75_15_88_1.0_C_RC,1.0_C_RC,88,75,15,1.0,C,RC,389,0.182,84.4492,167.667,503.002,0,0
HHCRSP_75_15_63_1.0_R_C,1.0_R_C,63,75,15,1.0,R,C,1,0.215,86.7178,110.667,332,0,0
HHCRSP_75_15_32_1.6_C_RC,1.6_C_RC,32,75,15,1.6,C,RC,389,0.156,82.168,145.668,437.004,0,0
HHCRSP_75_15_61_1.6_R_C,1.6_R_C,61,75,15,1.6,R,C,331,0.21,85.0898,101,303,0,0
HHCRSP_75_15_59_1.0_C_RC,1.0_C_RC,59,75,15,1.0,C,RC,1,0.219,86.7812,150.667,452,0,0
HHCRSP_75_15_56_1.0_R_C,1.0_R_C,56,75,15,1.0,R,C,1,0.208,84.4473,104.667,314,0,0
HHCRSP_75_15_32_0.4_R_RC,0.4_R_RC,32,75,15,0.4,R,RC,341,0.155,81.7402,157.347,472.042,0,0
HHCRSP_75_15_36_0.4_C_C,0.4_C_C,36,75,15,0.4,C,C,366,0.16,81.9395,142.667,428,0,0
HHCRSP_75_15_36_1.6_R_C,1.6_R_C,36,75,15,1.6,R,C,360,0.155,81.127,101.335,304.006,0,0
HHCRSP_75_15_2_1.6_R_RC,1.6_R_RC,2,75,15,1.6,R,RC,391,0.24,86.5918,164.67,494.011,0,0
HHCRSP_75_15_97_1.6_R_RC,1.6_R_RC,97,75,15,1.6,R,RC,358,0.114,78.7148,158.347,475.04,0,0
HHCRSP_75_15_56_1.0_R_R,1.0_R_R,56,75,15,1.0,R,R,1,0.187,84.0439,191.335,574.006,0,0
HHCRSP_75_15_26_1.0_C_R,1.0_C_R,26,75,15,1.0,C,R,1,0.178,83.2412,192.667,578,0,0
HHCRSP_75_15_87_1.0_R_R,1.0_R_R,87,75,15,1.0,R,R,1,0.168,82.7246,174.667,524,0,0
HHCRSP_75_15_49_1.0_R_R,1.0_R_R,49,75,15,1.0,R,R,354,0.209,84.333,206.167,618.5,0,0
HHCRSP_75_15_75_1.6_C_C,1.6_C_C,75,75,15,1.6,C,C,333,0.114,79.3428,94.6759,284.028,0,0
HHCRSP_75_15_89_1.6_R_C,1.6_R_C,89,75,15,1.6,R,C,1,0.228,87.7617,103.667,311,0,0
HHCRSP_75_15_66_1.0_C_R,1.0_C_R,66,75,15,1.0,C,R,1,0.248,87.8643,164.333,493,0,0
HHCRSP_75_15_26_1.6_R_RC,1.6_R_RC,26,75,15,1.6,R,RC,1,0.21,85.1621,154,462,0,0
HHCRSP_75_15_96_1.2_R_RC,1.2_R_RC,96,75,15,1.2,R,RC,1,0.227,85.5488,164.667,494,0,0
HHCRSP_75_15_25_1.0_R_C,1.0_R_C,25,75,15,1.0,R,C,399,0.24,86.752,117.335,352.005,0,0
HHCRSP_75_15_93_1.0_C_RC,1.0_C_RC,93,75,15,1.0,C,RC,378,0.186,83.7617,160.667,482.002,0,0
HHCRSP_75_15_95_1.6_C_RC,1.6_C_RC,95,75,15,1.6,C,RC,294,0.144,80.582,180.343,541.029,0,0
HHCRSP_75_15_99_0.4_R_RC,0.4_R_RC,99,75,15,0.4,R,RC,1,0.193,84.7012,176.667,530,0,0
HHCRSP_75_15_61_1.0_C_R,1.0_C_R,61,75,15,1.0,C,R,1,0.234,87.1592,167,501,0,0
HHCRSP_75_15_93_1.2_R_RC,1.2_R_RC,93,75,15,1.2,R,RC,1,0.203,84.9346,147.333,442,0,0
HHCRSP_75_15_53_0.8_C_C,0.8_C_C,53,75,15,0.8,C,C,1,0.179,83.3799,111.333,334,0,0
HHCRSP_75_15_67_0.8_C_RC,0.8_C_RC,67,75,15,0.8,C,RC,1,0.196,83.9492,145.667,437,0,0
HHCRSP_75_15_47_0.4_C_C,0.4_C_C,47,75,15,0.4,C,C,357,0.145,80.3252,153.695,461.086,0,0
HHCRSP_75_15_93_0.8_C_C,0.8_C_C,93,75,15,0.8,C,C,378,0.199,84.8486,142.002,426.007,0,0
HHCRSP_75_15_16_1.0_C_R,1.0_C_R,16,75,15,1.0,C,R,1,0.188,83.9326,165,495,0,0
HHCRSP_75_15_49_1.2_C_RC,1.2_C_RC,49,75,15,1.2,C,RC,322,0.178,82.8398,141.667,425,0,0
HHCRSP_75_15_70_1.6_C_C,1.6_C_C,70,75,15,1.6,C,C,1,0.227,85.8564,107.667,323,0,0
HHCRSP_75_15_84_0.8_R_C,0.8_R_C,84,75,15,0.8,R,C,350,0.134,80.8252,130.867,392.601,0,0
HHCRSP_75_15_84_0.4_C_C,0.4_C_C,84,75,15,0.4,C,C,317,0.176,82.9932,135.675,407.025,0,0
HHCRSP_75_15_99_0.8_R_RC,0.8_R_RC,99,75,15,0.8,R,RC,1,0.189,84.666,161,483,0,0
HHCRSP_75_15_56_1.0_R_RC,1.0_R_RC,56,75,15,1.0,R,RC,342,0.186,84.04,181.668,545.003,0,0
HHCRSP_75_15_76_0.4_R_RC,0.4_R_RC,76,75,15,0.4,R,RC,1,0.201,85.4883,196,588,0,0
HHCRSP_75_15_98_1.6_R_C,1.6_R_C,98,75,15,1.6,R,C,345,0.157,82.6836,81.5075,244.523,0,0
HHCRSP_75_15_20_1.2_C_RC,1.2_C_RC,20,75,15,1.2,C,RC,1,0.246,87.6904,162.667,488,0,0
HHCRSP_75_15_66_0.8_C_RC,0.8_C_RC,66,75,15,0.8,C,RC,1,0.249,89.2061,175.333,526,0,0
HHCRSP_75_15_15_0.8_R_C,0.8_R_C,15,75,15,0.8,R,C,1,0.249,88.5068,107.333,322,0,0
HHCRSP_75_15_56_0.8_R_C,0.8_R_C,56,75,15,0.8,R,C,326,0.196,84.1328,136.667,410.001,0,0
HHCRSP_75_15_84_0.8_R_RC,0.8_R_RC,84,75,15,0.8,R,RC,333,0.145,80.8369,162.014,486.043,0,0
HHCRSP_75_15_37_1.0_R_R,1.0_R_R,37,75,15,1.0,R,R,315,0.183,83.7939,159.356,478.068,0,0
HHCRSP_75_15_69_1.6_R_C,1.6_R_C,69,75,15,1.6,R,C,328,0.196,85.5586,101.008,303.025,0,0
HHCRSP_75_15_79_1.6_C_C,1.6_C_C,79,75,15,1.6,C,C,1,0.165,82.7627,85,255,0,0
HHCRSP_75_15_17_1.6_C_C,1.6_C_C,17,75,15,1.6,C,C,1,0.243,87.3525,84,252,0,0
HHCRSP_75_15_62_1.0_R_C,1.0_R_C,62,75,15,1.0,R,C,1,0.215,86.5342,111.667,335,0,0
HHCRSP_75_15_53_1.6_C_RC,1.6_C_RC,53,75,15,1.6,C,RC,341,0.171,82.8555,165.667,497,0,0
HHCRSP_75_15_94_0.8_R_RC,0.8_R_RC,94,75,15,0.8,R,RC,350,0.158,82.1523,169.34,508.021,0,0
HHCRSP_75_15_10_1.2_R_RC,1.2_R_RC,10,75,15,1.2,R,RC,1,0.141,81.1406,153.333,460,0,0
HHCRSP_75_15_58_0.8_C_RC,0.8_C_RC,58,75,15,0.8,C,RC,1,0.191,83.6631,153.667,461,0,0
HHCRSP_75_15_79_1.0_C_C,1.0_C_C,79,75,15,1.0,C,C,369,0.188,83.7256,107,321,0,0
HHCRSP_75_15_95_1.0_R_R,1.0_R_R,95,75,15,1.0,R,R,322,0.174,82.1406,169.68,509.041,0,0
HHCRSP_75_15_48_1.6_R_C,1.6_R_C,48,75,15,1.6,R,C,318,0.19,84.165,77.3354,232.006,0,0
HHCRSP_75_15_95_0.4_R_C,0.4_R_C,95,75,15,0.4,R,C,323,0.159,81.3604,154.026,462.079,0,0
HHCRSP_75_15_3_0.8_C_C,0.8_C_C,3,75,15,0.8,C,C,1,0.22,85.7949,111.333,334,0,0
HHCRSP_75_15_46_1.0_C_RC,1.0_C_RC,46,75,15,1.0,C,RC,1,0.178,83.5068,131.337,394.012,0,0
HHCRSP_75_15_95_1.2_C_C,1.2_C_C,95,75,15,1.2,C,C,283,0.163,81.4219,110.344,331.031,0,0
HHCRSP_75_15_92_0.4_R_C,0.4_R_C,92,75,15,0.4,R,C,1,0.172,83.0518,169.667,509,0,0
HHCRSP_75_15_74_1.2_C_C,1.2_C_C,74,75,15,1.2,C,C,347,0.198,85.1299,112.333,337,0,0
HHCRSP_75_15_20_1.2_R_C,1.2_R_C,20,75,15,1.2,R,C,1,0.24,87.2178,104.333,313,0,0
HHCRSP_75_15_36_1.2_R_RC,1.2_R_RC,36,75,15,1.2,R,RC,368,0.178,82.4619,150.667,452,0,0
HHCRSP_75_15_23_0.4_R_RC,0.4_R_RC,23,75,15,0.4,R,RC,385,0.196,84.3115,180.333,541,0,0
HHCRSP_75_15_99_0.8_R_C,0.8_R_C,99,75,15,0.8,R,C,1,0.185,83.4824,123.333,370,0,0
HHCRSP_75_15_20_1.0_C_C,1.0_C_C,20,75,15,1.0,C,C,1,0.257,87.4805,125.667,377,0,0
HHCRSP_75_15_6_1.0_R_RC,1.0_R_RC,6,75,15,1.0,R,RC,373,0.205,85.8789,144.671,434.014,0,0
HHCRSP_75_15_44_1.0_C_C,1.0_C_C,44,75,15,1.0,C,C,1,0.221,87.2168,116.333,349,0,0
HHCRSP_75_15_61_1.0_R_R,1.0_R_R,61,75,15,1.0,R,R,372,0.26,89.4443,176,528,0,0
HHCRSP_75_15_6_0.4_R_C,0.4_R_C,6,75,15,0.4,R,C,354,0.186,84.5811,144.035,432.105,0,0
HHCRSP_75_15_100_1.0_C_RC,1.0_C_RC,100,75,15,1.0,C,RC,1,0.229,87.208,173,519,0,0
HHCRSP_75_15_5_1.2_C_RC,1.2_C_RC,5,75,15,1.2,C,RC,342,0.175,82.7617,180,540,0,0
HHCRSP_75_15_53_0.4_R_C,0.4_R_C,53,75,15,0.4,R,C,1,0.184,83.2129,132.333,397,0,0
HHCRSP_75_15_38_1.0_C_C,1.0_C_C,38,75,15,1.0,C,C,1,0.208,85.7578,102.667,308,0,0
HHCRSP_75_15_2_1.2_C_RC,1.2_C_RC,2,75,15,1.2,C,RC,344,0.225,87.4268,174.335,523.005,0,0
HHCRSP_75_15_37_1.0_C_RC,1.0_C_RC,37,75,15,1.0,C,RC,364,0.188,83.3057,149.365,448.094,0,0
HHCRSP_75_15_15_1.2_C_RC,1.2_C_RC,15,75,15,1.2,C,RC,1,0.269,89.3604,167.667,503,0,0
HHCRSP_75_15_35_0.8_C_RC,0.8_C_RC,35,75,15,0.8,C,RC,362,0.136,80.2236,168.005,504.014,0,0
HHCRSP_75_15_19_0.8_R_RC,0.8_R_RC,19,75,15,0.8,R,RC,277,0.154,82.0127,150.355,451.066,0,0
HHCRSP_75_15_95_0.4_R_RC,0.4_R_RC,95,75,15,0.4,R,RC,301,0.161,81.5811,160.668,482.004,0,0
HHCRSP_75_15_3_1.2_C_RC,1.2_C_RC,3,75,15,1.2,C,RC,1,0.204,84.5518,154.667,464,0,0
HHCRSP_75_15_41_1.0_R_RC,1.0_R_RC,41,75,15,1.0,R,RC,315,0.167,83.7373,174.004,522.011,0,0
HHCRSP_75_15_2_0.8_C_RC,0.8_C_RC,2,75,15,0.8,C,RC,324,0.187,84.2832,150.336,451.008,0,0
HHCRSP_75_15_16_0.4_R_C,0.4_R_C,16,75,15,0.4,R,C,366,0.194,83.958,143.333,430,0,0
HHCRSP_75_15_9_0.8_C_RC,0.8_C_RC,9,75,15,0.8,C,RC,346,0.163,83.166,165.008,495.024,0,0
HHCRSP_75_15_20_0.4_R_C,0.4_R_C,20,75,15,0.4,R,C,321,0.218,86.5322,157.333,472,0,0
HHCRSP_75_15_92_1.6_C_C,1.6_C_C,92,75,15,1.6,C,C,1,0.189,84.6611,99.3333,298,0,0
HHCRSP_75_15_100_1.2_R_C,1.2_R_C,100,75,15,1.2,R,C,1,0.238,86.6611,104.667,314,0,0
HHCRSP_75_15_21_0.8_C_C,0.8_C_C,21,75,15,0.8,C,C,331,0.223,86.749,107.667,323,0,0
HHCRSP_75_15_32_1.6_C_C,1.6_C_C,32,75,15,1.6,C,C,366,0.169,81.7432,123.336,370.007,0,0
HHCRSP_75_15_22_1.0_R_RC,1.0_R_RC,22,75,15,1.0,R,RC,333,0.208,85.6699,165,495,0,0
HHCRSP_75_15_61_1.0_C_C,1.0_C_C,61,75,15,1.0,C,C,1,0.208,86.0918,126.667,380,0,0
HHCRSP_75_15_78_1.0_C_R,1.0_C_R,78,75,15,1.0,C,R,374,0.19,83.8975,177.338,532.015,0,0
HHCRSP_75_15_94_1.0_R_R,1.0_R_R,94,75,15,1.0,R,R,366,0.178,84.9785,181.711,545.132,0,0
HHCRSP_75_15_43_1.2_C_C,1.2_C_C,43,75,15,1.2,C,C,359,0.194,83.624,108.667,326,0,0
HHCRSP_75_15_18_1.2_C_C,1.2_C_C,18,75,15,1.2,C,C,1,0.155,82.0547,85.6667,257,0,0
HHCRSP_75_15_81_1.0_C_R,1.0_C_R,81,75,15,1.0,C,R,1,0.155,82.0166,186.336,559.008,0,0
HHCRSP_75_15_14_0.4_R_C,0.4_R_C,14,75,15,0.4,R,C,1,0.241,88.5342,152,456,0,0
HHCRSP_75_15_26_0.8_C_C,0.8_C_C,26,75,15,0.8,C,C,1,0.189,83.7637,120.667,362,0,0
HHCRSP_75_15_95_1.0_R_C,1.0_R_C,95,75,15,1.0,R,C,321,0.158,81.3027,111.336,334.008,0,0
HHCRSP_75_15_4_1.0_C_R,1.0_C_R,4,75,15,1.0,C,R,1,0.315,90.0117,193,579,0,0
HHCRSP_75_15_16_1.6_R_C,1.6_R_C,16,75,15,1.6,R,C,363,0.192,83.2266,91.6667,275,0,0
HHCRSP_75_15_24_1.2_C_C,1.2_C_C,24,75,15,1.2,C,C,372,0.164,81.8887,106.667,320.002,0,0
HHCRSP_75_15_30_0.4_R_RC,0.4_R_RC,30,75,15,0.4,R,RC,360,0.225,86.4443,164.003,492.008,0,0
HHCRSP_75_15_85_1.2_C_C,1.2_C_C,85,75,15,1.2,C,C,1,0.192,84.6572,106,318,0,0
HHCRSP_75_15_12_1.0_C_C,1.0_C_C,12,75,15,1.0,C,C,1,0.26,88.5879,119,357,0,0
HHCRSP_75_15_86_1.2_C_C,1.2_C_C,86,75,15,1.2,C,C,385,0.157,81.5869,112.334,337.003,0,0
HHCRSP_75_15_8_1.6_R_C,1.6_R_C,8,75,15,1.6,R,C,317,0.112,78.1436,99.6695,299.009,0,0
HHCRSP_75_15_43_0.4_C_RC,0.4_C_RC,43,75,15,0.4,C,RC,1,0.144,81.3311,159.333,478,0,0
HHCRSP_75_15_11_1.0_C_RC,1.0_C_RC,11,75,15,1.0,C,RC,1,0.168,83.4932,179,537,0,0
HHCRSP_75_15_39_1.2_R_RC,1.2_R_RC,39,75,15,1.2,R,RC,1,0.278,89.2852,145,435,0,0
HHCRSP_75_15_2_0.8_C_C,0.8_C_C,2,75,15,0.8,C,C,366,0.243,87.5713,125.002,375.005,0,0
HHCRSP_75_15_38_1.0_R_RC,1.0_R_RC,38,75,15,1.0,R,RC,1,0.217,86.6338,146.333,439,0,0
